id,region_id,area_id,city_id,street_id,shortname_region,formalname_region,shortname_area,formalname_area,shortname_city,formalname_city,shortname_street,formalname_street,house_number,building,block,letter,address,houseguid,management_organization_id,built_year,exploitation_start_year,project_type,house_type,is_alarm,method_of_forming_overhaul_fund,floor_count_max,floor_count_min,entrance_count,elevators_count,energy_efficiency,quarters_count,living_quarters_count,unliving_quarters_count,area_total,area_residential,area_non_residential,area_common_property,area_land,parking_square,playground,sportsground,other_beautification,foundation_type,floor_type,wall_material,basement_area,chute_type,chute_count,electrical_type,electrical_entries_count,heating_type,hot_water_type,cold_water_type,sewerage_type,sewerage_cesspools_volume,gas_type,ventilation_type,firefighting_type,drainage_type,lon,lat
7981297,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,8,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 8",b98ed00c-436f-8244-0022-fcf65ce2c676,8940333.0,1955.0,1955.0,II-01,Многоквартирный дом,Нет,На счете регионального оператора,4.0,4.0,3.0,0.0,Не присвоен,40,36.0,4.0,"2670,90","2218,50","181,40","271,00","2041,00","0,00",500,500,отсутствует,Свайный,Деревянные,Блочные,"660,03",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70484,54.1812
7981323,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,9,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 9",20a21250-2b93-454a-a9ef-5b9fc3174264,8928489.0,1952.0,1952.0,II-01,Многоквартирный дом,Нет,Не определен,3.0,3.0,3.0,0.0,Не присвоен,20,19.0,1.0,"1252,50","1040,90","73,00","211,60","0,00","0,00",500,500,Не имеется,Иной,Железобетонные,Кирпич,"381,30",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70394,54.18102
8804434,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,10,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 10",1f189b2a-e30c-c29b-7ef9-2a44148206cf,8937470.0,1955.0,1955.0,,Многоквартирный дом,Нет,На счете регионального оператора,3.0,3.0,4.0,0.0,Не присвоен,47,46.0,1.0,"3352,90","1759,70","427,00","564,40","1397,20","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"169,20",Отсутствует,0.0,Центральное,,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70384,54.18179
9363098,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,10/10,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 10/10",242fd7a2-45ca-40c9-84c8-6ffc43c5a88d,8940333.0,1955.0,1955.0,В тех.паспорте информация отсутсвует,Многоквартирный дом,Нет,Не заполнено,3.0,3.0,3.0,0.0,Не заполнено,47,47.0,0.0,"1759,70","427,00","564,40","564,40","0,00","0,00",498,498,,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,,Не заполнено,Не заполнено,Не заполнено,Не заполнено,37.70412,54.18156
7982495,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,11,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 11",934de5e9-695a-2b65-1649-6f13f92e9265,7972301.0,,1958.0,II-01,Многоквартирный дом,Нет,Не заполнено,3.0,,4.0,0.0,Не присвоен,31,,,"2856,70","1863,10","708,30",,"0,00",,498,498,,Не заполнено,Железобетонные,Кирпич,"861,87",Не заполнено,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Не заполнено,Не заполнено,Не заполнено,37.70302,54.18141
9226295,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,11/8,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 11/8",824960d6-0acc-4645-b15c-ffd9a5f041db,8928489.0,1958.0,1958.0,II-01,Многоквартирный дом,Нет,Не заполнено,4.0,4.0,4.0,0.0,Не заполнено,32,31.0,1.0,"2813,38","1852,19","675,90","285,29","961,26","0,00",499,500,,Ленточный,Деревянные,Деревянные,"1120,00",Отсутствует,0.0,Не заполнено,,Центральное,Отсутствует,Центральное,Не заполнено,,Центральное,Не заполнено,Не заполнено,Не заполнено,37.70317,54.18148
7982517,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,12,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 12",6feddd40-fb33-dd00-eaba-899aae18e07f,8930105.0,1949.0,1949.0,II-67,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"790,70","713,10","0,00","77,60","1095,00","0,00",500,500,,Свайный,Деревянные,Блочные,"391,85",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Вытяжная вентиляция,Отсутствует,Отсутствует,37.5316,54.11961
7982530,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,13,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 13",e116de4e-09ee-0e00-1f7d-9bb8f06183cc,,,1949.0,II-67,Многоквартирный дом,Нет,Не заполнено,2.0,,2.0,0.0,Не присвоен,16,,,"785,90","676,00","0,00",,"11479,00",,498,498,,Не заполнено,Деревянные,Блочные,"338,00",Не заполнено,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Не заполнено,Не заполнено,Не заполнено,37.70262,54.18168
9220426,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,13/5,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 13/5",6b874e07-b095-46d0-b24b-abed455ec429,8928489.0,1949.0,1949.0,II-67,Многоквартирный дом,Нет,Не определен,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"787,10","677,20","0,00","109,90","1521,00","0,00",500,500,Не имеется,Иной,Деревянные,Блочные,"377,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70293,54.1817
7982548,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,14,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 14",45035767-c03d-4eea-9ecf-ab6593715d90,,1950.0,1950.0,Э-93,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"690,00","405,40","0,00","74,40","1949,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.70305,54.18235
7982562,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,15,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 15",dbfe8372-dc7a-415d-b0cc-79784bf27797,8928489.0,1949.0,1949.0,Э-93,Многоквартирный дом,Нет,Не определен,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"769,57","694,00","0,00","75,57","0,00","0,00",500,500,Не имеется,Иной,Деревянные,Блочные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70238,54.18196
7982577,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,16,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 16",935a1c09-92fa-485b-9ddf-c6f1eb608d33,,1950.0,1950.0,Э-93,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"753,20","689,80","0,00",,"1220,00","0,00",499,499,,Ленточный,Железобетонные,Кирпич,"344,90",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.70259,54.18258
7982588,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,17,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 17",39b47d20-fa5b-4830-a161-d33e765f2360,8928489.0,1949.0,1949.0,Э-93,Многоквартирный дом,Нет,Не определен,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"761,21","687,60","0,00","73,61","0,00","0,00",500,500,Не имеется,Иной,Деревянные,Блочные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70196,54.18224
7982611,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,18,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 18",34ce8e9e-9877-4762-bcb0-b2fc49df5b85,,1950.0,1950.0,Э-93,Многоквартирный дом,Нет,На счете регионального оператора,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"700,90","409,80","0,00","64,60","1957,00","0,00",500,500,,Ленточный,Железобетонные,Кирпич,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Отсутствует,37.70212,54.18277
7982627,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,19,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 19",336a80bc-821d-4f30-bcce-76f4b191caac,8928489.0,1949.0,1949.0,Э-93,Многоквартирный дом,Нет,Не определен,2.0,2.0,2.0,0.0,Не присвоен,16,16.0,0.0,"754,28","680,90","0,00","73,38","0,00","0,00",500,500,Не имеется,Иной,Деревянные,Блочные,"0,00",Отсутствует,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,"0,00",Центральное,Приточно-вытяжная вентиляция,Отсутствует,Наружные водостоки,37.70151,54.18245
7982672,d028ec4f-f6da-4843-ada6-b68b3e0efa3d,,b2601b18-6da2-4789-9fbe-800dde06a2bb,650aecf6-68a0-4f35-b038-e7a125d2ae34,обл,Тульская,,,г,Тула,ул,Металлургов,20,,,,"обл. Тульская, г. Тула, ул. Металлургов, д. 20",c50ae7f9-5973-aee5-a7c1-1e592ddcf3a2,,,1950.0,II-67,Многоквартирный дом,Нет,Не заполнено,2.0,,2.0,0.0,Не присвоен,15,,,"770,60","703,40","0,00",,"1963,00",,498,498,,Не заполнено,Деревянные,Блочные,"351,70",Не заполнено,0.0,Центральное,1.0,Центральное,Отсутствует,Центральное,Центральное,,Центральное,Не заполнено,Не заполнено,Не заполнено,37.70189,54.18315
